# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,OBFCTCJUKN,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,22,17
# x,y,z,u,w
1.226031619711608622e-01, 1.938365628594745371e-01, 1.813483484015163301e-03, 3.772894155549296746e-01, 1.938589754244471053e-01, 1.441261371909377965e-03, 2.488112549672191753e-01, 1.936518448794184721e-01, 4.881419423447655968e-03, 2.303932340874325913e-01, 1.936123130839219053e-01, 5.537989563402258980e-03, 1.082179835231472653e-01, 2.322277048167936675e-01, 2.546865265697414449e-01, 5.358075238778983252e-05, 2.846254352429785760e-03, 2.716540553533411918e-05, 2.110678029054938552e-07, 1.651173681967365596e-05, 9.498998168799098661e-08, 4.725791428477428904e-03, -5.057481849864256315e-09, 9.981923267073617989e-01, 6.010057322974153571e-02, 2.603329947943393008e-01, 2.564424019770805696e-01, 3.378403019456693634e+00, 9.999989281491397097e-01, -1.464138166865656303e-03, -5.057481849864256315e-09, 0.000000000000000000e+00, 8.800059145033285344e-05, 6.010050880349895180e-02, 9.981923267073617989e-01, 0.000000000000000000e+00, -1.461491179447448529e-03, -9.981912567945028236e-01, 6.010057322974153571e-02, 0.000000000000000000e+00, -1.226174379009166010e-01, -9.659964725670268718e-03, -1.935951604585254004e-01, 1.000000000000000000e+00, 9.999989281491397097e-01, 8.800059145033285344e-05, -1.461491179447448529e-03, 0.000000000000000000e+00, -1.464138166865656303e-03, 6.010050880349895180e-02, -9.981912567945028236e-01, 0.000000000000000000e+00, -5.057481849864256315e-09, 9.981923267073617989e-01, 6.010057322974153571e-02, 0.000000000000000000e+00, 1.226031619711608622e-01, 1.938365628594745371e-01, 1.813483484015163301e-03, 1.000000000000000000e+00, 1.009526993955109364e-01, 7.876320702927965822e-01, 1.800000000000000000e+02, 8.208969049659442518e+00, 7.182106024393280531e-03, 7.182106024235756364e-03
1.329822389544579597e-01, 2.123053003149717455e-01, 3.383839252068337154e-03, 3.027260112334598241e-01, 2.123250234838469919e-01, 3.125919965010465641e-03, 2.170977754484742506e-01, 2.121494957173235829e-01, 5.421290766034991132e-03, 2.048225234114817161e-01, 2.121160139603903150e-01, 5.859130593252203159e-03, 1.082179804647756816e-01, 2.322277048178751357e-01, 1.697439693740772360e-01, 1.586258391264671098e-05, 8.426337628964744760e-04, 8.042319635372460960e-06, 4.164621004394874314e-08, 3.257963978282551096e-06, 1.874266366923842173e-08, 2.099187851306394924e-03, 2.837848298824084542e-11, 9.970889053322333773e-01, 7.624772038145552489e-02, 1.735072382533878466e-01, 1.709142285516925819e-01, 3.749165981869442277e+00, 9.999988388684670770e-01, -1.523896885502801137e-03, 2.837848298824084542e-11, 0.000000000000000000e+00, 1.161936353201508754e-04, 7.624763184786619019e-02, 9.970889053322333773e-01, 0.000000000000000000e+00, -1.519460679568979903e-03, -9.970877475808609391e-01, 7.624772038145552489e-02, 0.000000000000000000e+00, -1.330016114585388098e-01, -1.261114049997622347e-02, -2.119452695201675674e-01, 1.000000000000000000e+00, 9.999988388684670770e-01, 1.161936353201508754e-04, -1.519460679568979903e-03, 0.000000000000000000e+00, -1.523896885502801137e-03, 7.624763184786619019e-02, -9.970877475808609391e-01, 0.000000000000000000e+00, 2.837848298824084542e-11, 9.970889053322333773e-01, 7.624772038145552489e-02, 0.000000000000000000e+00, 1.329822389544579597e-01, 2.123053003149717455e-01, 3.383839252068337154e-03, 1.000000000000000000e+00, 1.009526993955109364e-01, 1.002772157692825683e+00, 1.800000000000000000e+02, 8.208969049659176065e+00, 7.182106024393298746e-03, 7.182106024235756364e-03
1.400051348368692439e-01, 2.248019819021951637e-01, 4.446404360230558211e-03, 2.863789278518660275e-01, 2.248201321032043676e-01, 4.238946613388585964e-03, 2.125396249342714206e-01, 2.246477679292584739e-01, 6.209078136711567233e-03, 2.019543680974973665e-01, 2.246148587676647657e-01, 6.585231574968158572e-03, 1.082179807755825895e-01, 2.322277048177584513e-01, 1.463739411566951087e-01, 1.017143371765060511e-05, 5.403150877878469581e-04, 5.156910205983120842e-06, 2.302783664648947312e-08, 1.801457126105999969e-06, 1.036355998782241715e-08, 1.560954093947002552e-03, 6.985170984791644170e-16, 9.961946980917443240e-01, 8.715574274767171059e-02, 1.496190903213267809e-01, 1.473830812727309203e-01, 4.000000000000000000e+00, 9.999989879230062328e-01, -1.422727297539077727e-03, 6.985170984791644170e-16, 0.000000000000000000e+00, 1.239988543437101445e-04, 8.715565453934961959e-02, 9.961946980917443240e-01, 0.000000000000000000e+00, -1.417313390638885512e-03, -9.961936898660092021e-01, 8.715574274767171059e-02, 0.000000000000000000e+00, -1.400265663806633809e-01, -1.496409478104640187e-02, -2.243340721660555537e-01, 1.000000000000000000e+00, 9.999989879230062328e-01, 1.239988543437101445e-04, -1.417313390638885512e-03, 0.000000000000000000e+00, -1.422727297539077727e-03, 8.715565453934961959e-02, -9.961936898660092021e-01, 0.000000000000000000e+00, 6.985170984791644170e-16, 9.961946980917443240e-01, 8.715574274767171059e-02, 0.000000000000000000e+00, 1.400051348368692439e-01, 2.248019819021951637e-01, 4.446404360230558211e-03, 1.000000000000000000e+00, 1.009526993955109503e-01, 1.148321897160688998e+00, 1.800000000000000000e+02, 8.208969049659176065e+00, 7.182106024393280531e-03, 7.182106024235756364e-03
1.508087332562228489e-01, 2.414484343655333709e-01, 5.886735329389084295e-03, 2.951090817443820513e-01, 2.414649853299234705e-01, 5.697557017950688474e-03, 2.223155456857210666e-01, 2.412957398371442796e-01, 7.632041813479269188e-03, 2.118801951928062088e-01, 2.412633939103985270e-01, 8.001757442380498520e-03, 1.082179807755834361e-01, 2.322277048177606718e-01, 1.443004734440332115e-01, 9.745275965017624695e-06, 5.176772306364115775e-04, 4.940848505644533063e-06, 2.175049264442022530e-08, 1.701531089182005937e-06, 9.788697859270459268e-09, 1.517043765896423360e-03, -4.662880964210432286e-11, 9.961946980917419925e-01, 8.715574274769936902e-02, 1.474996532785882442e-01, 1.452953185330197183e-01, 4.070500594098958480e+00, 9.999991340577683019e-01, -1.316010529356586179e-03, -4.662880964210432286e-11, 0.000000000000000000e+00, 1.146979216011990044e-04, 8.715566727579987516e-02, 9.961946980917419925e-01, 0.000000000000000000e+00, -1.311002707913972581e-03, -9.961938354446873145e-01, 8.715574274769936902e-02, 0.000000000000000000e+00, -1.508285787722097870e-01, -1.498080408290925793e-02, -2.410427129604562901e-01, 1.000000000000000000e+00, 9.999991340577683019e-01, 1.146979216011990044e-04, -1.311002707913972581e-03, 0.000000000000000000e+00, -1.316010529356586179e-03, 8.715566727579987516e-02, -9.961938354446873145e-01, 0.000000000000000000e+00, -4.662880964210432286e-11, 9.961946980917419925e-01, 8.715574274769936902e-02, 0.000000000000000000e+00, 1.508087332562228489e-01, 2.414484343655333709e-01, 5.886735329389084295e-03, 1.000000000000000000e+00, 1.009526993955109503e-01, 1.273613713847442597e+00, 1.800000000000000000e+02, 8.208969049659442518e+00, 7.182106024556156321e-03, 7.182106023587386985e-03
1.745167916868531899e-01, 2.755281963588321337e-01, 8.862835499991866817e-03, 3.129832987433834313e-01, 2.755438483320877818e-01, 8.683932654523336681e-03, 2.431326597905668074e-01, 2.753815611338433222e-01, 1.053888380466139543e-02, 2.331191879565484293e-01, 2.753505395268134870e-01, 1.089346239353992246e-02, 1.082179807755830891e-01, 2.322277048177594505e-01, 1.384666235150135982e-01, 8.610456565230690975e-06, 4.573946725782350410e-04, 4.365495816224625545e-06, 1.844074585825552593e-08, 1.442611112239595798e-06, 8.299163262969558708e-09, 1.396859746493386498e-03, -1.729999612670032910e-11, 9.961946980917449901e-01, 8.715574274766479945e-02, 1.415364653466827660e-01, 1.394212485214650354e-01, 4.214844317435840537e+00, 9.999991589418417703e-01, -1.296963996990704122e-03, -1.729999612670032910e-11, 0.000000000000000000e+00, 1.130378777088548645e-04, 8.715566944459395005e-02, 9.961946980917449901e-01, 0.000000000000000000e+00, -1.292028655910224758e-03, -9.961938602340687510e-01, 8.715574274766479945e-02, 0.000000000000000000e+00, -1.745363389932085563e-01, -1.495840009947093339e-02, -2.752521753952828498e-01, 1.000000000000000000e+00, 9.999991589418417703e-01, 1.130378777088548645e-04, -1.292028655910224758e-03, 0.000000000000000000e+00, -1.296963996990704122e-03, 8.715566944459395005e-02, -9.961938602340687510e-01, 0.000000000000000000e+00, -1.729999612670032910e-11, 9.961946980917449901e-01, 8.715574274766479945e-02, 0.000000000000000000e+00, 1.745167916868531899e-01, 2.755281963588321337e-01, 8.862835499991866817e-03, 1.000000000000000000e+00, 1.009526993955109364e-01, 1.530137613473310232e+00, 1.800000000000000000e+02, 8.208969049659176065e+00, 7.182106024556156321e-03, 7.182106024235756364e-03
2.146154450864402596e-01, 3.326258510024824866e-01, 1.385553107646176306e-02, 3.429302789463133383e-01, 3.326405611962771625e-01, 1.368739278214470105e-02, 2.782007704107419266e-01, 3.324900682920902684e-01, 1.540753455316951070e-02, 2.689214422001402482e-01, 3.324613061549424042e-01, 1.573628728582191980e-02, 1.082179807755829642e-01, 2.322277048177595615e-01, 1.283149448636543011e-01, 6.852082746745882700e-06, 3.639883809509504033e-04, 3.474001446582278887e-06, 1.359900209826765108e-08, 1.063843712891250656e-06, 6.120161271918921047e-09, 1.199546482257294764e-03, 6.697351322158062163e-12, 9.961946980917455452e-01, 8.715574274765709728e-02, 1.311597212824861247e-01, 1.291995815505234679e-01, 4.456681966888780266e+00, 9.999991349115152639e-01, -1.315361631416570205e-03, 6.697351322158062163e-12, 0.000000000000000000e+00, 1.146413132960210729e-04, 8.715566735023644318e-02, 9.961946980917455452e-01, 0.000000000000000000e+00, -1.310356283874208579e-03, -9.961938362951828774e-01, 8.715574274765709728e-02, 0.000000000000000000e+00, -2.146352364072727503e-01, -1.490513644311801215e-02, -3.325676983204975956e-01, 1.000000000000000000e+00, 9.999991349115152639e-01, 1.146413132960210729e-04, -1.310356283874208579e-03, 0.000000000000000000e+00, -1.315361631416570205e-03, 8.715566735023644318e-02, -9.961938362951828774e-01, 0.000000000000000000e+00, 6.697351322158062163e-12, 9.961946980917455452e-01, 8.715574274765709728e-02, 0.000000000000000000e+00, 2.146154450864402596e-01, 3.326258510024824866e-01, 1.385553107646176306e-02, 1.000000000000000000e+00, 1.009526993955109364e-01, 1.959925175272783759e+00, 1.800000000000000000e+02, 8.208969049659176065e+00, 7.182106024556156321e-03, 7.182106024561507943e-03
2.636717333980798106e-01, 4.023518705023633735e-01, 1.995399821778249747e-02, 3.795007426209703327e-01, 4.023655635034488198e-01, 1.979748654134307756e-02, 3.210698752433777114e-01, 4.022295055332991698e-01, 2.135263623508955669e-02, 3.126934946625372080e-01, 4.022035121744781949e-01, 2.164974168289102857e-02, 1.082179807755802303e-01, 2.322277048177414649e-01, 1.158291157738830235e-01, 5.040157372088152828e-06, 2.677373857570539465e-04, 2.555356473174773070e-06, 9.029610937668991650e-09, 7.063823327976072962e-07, 4.063730173861109237e-09, 9.774579430431270307e-04, -3.171547561503747828e-11, 9.961946980917703032e-01, 8.715574274737453164e-02, 1.183970780445103427e-01, 1.166276718994387895e-01, 4.752007736414651795e+00, 9.999990801018224795e-01, -1.356390618099428264e-03, -3.171547561503747828e-11, 0.000000000000000000e+00, 1.182172633707856803e-04, 8.715566257292275965e-02, 9.961946980917703032e-01, 0.000000000000000000e+00, -1.351229139527886439e-03, -9.961937816940868995e-01, 8.715574274737453164e-02, 0.000000000000000000e+00, -2.636920933601337169e-01, -1.483155305115931022e-02, -4.025599056888490845e-01, 1.000000000000000000e+00, 9.999990801018224795e-01, 1.182172633707856803e-04, -1.351229139527886439e-03, 0.000000000000000000e+00, -1.356390618099428264e-03, 8.715566257292275965e-02, -9.961937816940868995e-01, 0.000000000000000000e+00, -3.171547561503747828e-11, 9.961946980917703032e-01, 8.715574274737453164e-02, 0.000000000000000000e+00, 2.636717333980798106e-01, 4.023518705023633735e-01, 1.995399821778249747e-02, 1.000000000000000000e+00, 1.009526993955109364e-01, 2.484770428723648727e+00, 1.800000000000000000e+02, 8.208969049659666339e+00, 7.182106024556138973e-03, 7.182106024561507943e-03
3.050036906640001266e-01, 4.609023058818615959e-01, 2.507739179749966102e-02, 4.102098543935285280e-01, 4.609153513388368206e-01, 2.492828154195700363e-02, 3.571378554215076107e-01, 4.607914645888133709e-01, 2.634431357434538143e-02, 3.495297020700762203e-01, 4.607678111289179590e-01, 2.661467385809230396e-02, 1.082179807755834222e-01, 2.322277048177567860e-01, 1.052062702063740751e-01, 3.776728333821254723e-06, 2.006229758640937883e-04, 1.914798781622286299e-06, 6.145603976240406112e-09, 4.807677875772717495e-07, 2.765797606041381601e-09, 8.063913239237917047e-04, 2.049828689108468315e-15, 9.961946980917425476e-01, 8.715574274769216645e-02, 1.075387211684531025e-01, 1.059315896647748667e-01, 5.000000000000000000e+00, 9.999989879230062328e-01, -1.422727297538872162e-03, 2.049828689108468315e-15, 0.000000000000000000e+00, 1.239988543423751935e-04, 8.715565453937007545e-02, 9.961946980917425476e-01, 0.000000000000000000e+00, -1.417313390638795956e-03, -9.961936898660074258e-01, 8.715574274769216645e-02, 0.000000000000000000e+00, -3.050249908114780473e-01, -1.475436560431409375e-02, -4.613340721660556532e-01, 1.000000000000000000e+00, 9.999989879230062328e-01, 1.239988543423751935e-04, -1.417313390638795956e-03, 0.000000000000000000e+00, -1.422727297538872162e-03, 8.715565453937007545e-02, -9.961936898660074258e-01, 0.000000000000000000e+00, 2.049828689108468315e-15, 9.961946980917425476e-01, 8.715574274769216645e-02, 0.000000000000000000e+00, 3.050036906640001266e-01, 4.609023058818615959e-01, 2.507739179749966102e-02, 1.000000000000000000e+00, 1.009526993955109364e-01, 2.925495810204182145e+00, 1.800000000000000000e+02, 8.208969049659176065e+00, 7.182106024556156321e-03, 7.182106024561507943e-03
3.482969041753694595e-01, 5.231129728447467819e-01, 3.051353026401651056e-02, 4.427012826682021895e-01, 5.231246788914075685e-01, 3.037972953883015179e-02, 3.950783212302531044e-01, 5.230135119100565166e-01, 3.165037394980854679e-02, 3.882513163936682776e-01, 5.229922870112316824e-01, 3.189297565346791569e-02, 1.082179807755830753e-01, 2.322277048177587844e-01, 9.440447403742900645e-02, 2.728780511816010956e-06, 1.449551088591440539e-04, 1.383489925009494976e-06, 3.984450005723649601e-09, 3.117017011460403334e-07, 1.793181326005757340e-09, 6.493035122081141936e-04, -3.738751151786071416e-13, 9.961946980917441019e-01, 8.715574274767536045e-02, 9.649744630858000938e-02, 9.505532309656891665e-02, 5.262385408734899350e+00, 9.999989879230063439e-01, -1.422727297538775885e-03, -3.738751151786071416e-13, 0.000000000000000000e+00, 1.239988547168369127e-04, 8.715565453935272822e-02, 9.961946980917441019e-01, 0.000000000000000000e+00, -1.417313390605938125e-03, -9.961936898660089801e-01, 8.715574274767536045e-02, 0.000000000000000000e+00, -3.483181698465682152e-01, -1.469933572854327172e-02, -5.237817994448310532e-01, 1.000000000000000000e+00, 9.999989879230063439e-01, 1.239988547168369127e-04, -1.417313390605938125e-03, 0.000000000000000000e+00, -1.422727297538775885e-03, 8.715565453935272822e-02, -9.961936898660089801e-01, 0.000000000000000000e+00, -3.738751151786071416e-13, 9.961946980917441019e-01, 8.715574274767536045e-02, 0.000000000000000000e+00, 3.482969041753694595e-01, 5.231129728447467819e-01, 3.051353026401651056e-02, 1.000000000000000000e+00, 1.009526993955109364e-01, 3.991334675499938367e+00, 1.800000000000000000e+02, 8.208969049659176065e+00, 7.182106024556173668e-03, 7.182106024561507943e-03
4.013802569461175640e-01, 5.993916898225720713e-01, 3.717897347148275966e-02, 4.825401814068334128e-01, 5.994017535713477285e-01, 3.706394430742594726e-02, 4.415984791827889944e-01, 5.993061827514737372e-01, 3.815632377174759532e-02, 4.357292683932464938e-01, 5.992879355979093825e-01, 3.836488969058347159e-02, 1.082179807755826728e-01, 2.322277048177531222e-01, 8.116000660089134344e-02, 1.733872246119201195e-06, 9.210474755875262354e-05, 8.790720885658185911e-07, 2.176538576115078316e-09, 1.702696170890594419e-07, 9.795400430209588085e-10, 4.798955750792187141e-04, -1.160945003878941342e-11, 9.961946980917446570e-01, 8.715574274766843543e-02, 8.295934551013396663e-02, 8.171954484814689113e-02, 5.584105514130025760e+00, 9.999989879230062328e-01, -1.422727297528610622e-03, -1.160945003878941342e-11, 0.000000000000000000e+00, 1.239988659087499774e-04, 8.715565453932987150e-02, 9.961946980917446570e-01, 0.000000000000000000e+00, -1.417313389616568732e-03, -9.961936898660108675e-01, 8.715574274766843543e-02, 0.000000000000000000e+00, -4.014014803512535590e-01, -1.463186163568802600e-02, -6.003511845243408862e-01, 1.000000000000000000e+00, 9.999989879230062328e-01, 1.239988659087499774e-04, -1.417313389616568732e-03, 0.000000000000000000e+00, -1.422727297528610622e-03, 8.715565453932987150e-02, -9.961936898660108675e-01, 0.000000000000000000e+00, -1.160945003878941342e-11, 9.961946980917446570e-01, 8.715574274766843543e-02, 0.000000000000000000e+00, 4.013802569461175640e-01, 5.993916898225720713e-01, 3.717897347148275966e-02, 1.000000000000000000e+00, 1.009526993955109503e-01, 5.298197712322375352e+00, 1.800000000000000000e+02, 8.208969049660154838e+00, 7.182106024556156321e-03, 7.182106024561507943e-03
4.412908485924730284e-01, 6.567416604952502901e-01, 4.219037098331754332e-02, 5.124929620128153562e-01, 6.567504894925749737e-01, 4.208945517308848583e-02, 4.765745485255117320e-01, 6.566666446061818485e-01, 4.304780656397381305e-02, 4.714254528960888924e-01, 6.566506362628056204e-01, 4.323078275947399296e-02, 1.082179807755845324e-01, 2.322277048177332492e-01, 7.120218548243614776e-02, 1.170768007027208357e-06, 6.219217821755080081e-05, 5.935786096508939272e-07, 1.289351620584922653e-09, 1.008653874272390490e-07, 5.802660957892795889e-10, 3.693594767605417294e-04, -1.113565428291278195e-10, 9.961946980917459893e-01, 8.715574274765378049e-02, 7.278075685185131372e-02, 7.169307191448826000e-02, 5.825990004853515813e+00, 9.999989879230064549e-01, -1.422727297441709433e-03, -1.113565428291278195e-10, 0.000000000000000000e+00, 1.239989652685796132e-04, 8.715565453917385741e-02, 9.961946980917459893e-01, 0.000000000000000000e+00, -1.417313380836476844e-03, -9.961936898660247452e-01, 8.715574274765378049e-02, 0.000000000000000000e+00, -4.413120402811707699e-01, -1.458113140051614520e-02, -6.579196932720472457e-01, 1.000000000000000000e+00, 9.999989879230064549e-01, 1.239989652685796132e-04, -1.417313380836476844e-03, 0.000000000000000000e+00, -1.422727297441709433e-03, 8.715565453917385741e-02, -9.961936898660247452e-01, 0.000000000000000000e+00, -1.113565428291278195e-10, 9.961946980917459893e-01, 8.715574274765378049e-02, 0.000000000000000000e+00, 4.412908485924730284e-01, 6.567416604952502901e-01, 4.219037098331754332e-02, 1.000000000000000000e+00, 1.009526993955109364e-01, 6.280759556627737439e+00, 1.800000000000000000e+02, 8.208969049659710748e+00, 7.182106021937621591e-03, 7.182106024561507943e-03
4.616441864040782828e-01, 6.859886167150381908e-01, 4.474605012158778400e-02, 5.277680816444997314e-01, 6.859968160171885376e-01, 4.465233174515494119e-02, 4.944114115044526692e-01, 6.859189510467347262e-01, 4.554233239166145114e-02, 4.896295554101989800e-01, 6.859040844372229495e-01, 4.571225851045021549e-02, 1.082179807755916240e-01, 2.322277048177585623e-01, 6.612396216296227702e-02, 9.377076952093081943e-07, 4.981181903364767402e-05, 4.754171848221654434e-07, 9.590329946023994562e-10, 7.502471243040565661e-08, 4.316078892875764089e-10, 3.185519995856644915e-04, -1.001620415288317151e-10, 9.961946980917322225e-01, 8.715574274781025255e-02, 6.758994797218130512e-02, 6.657983799934830138e-02, 5.949344647017345444e+00, 9.999989879230064549e-01, -1.422727297454430594e-03, -1.001620415288317151e-10, 0.000000000000000000e+00, 1.239989541180194017e-04, 8.715565453934620566e-02, 9.961946980917322225e-01, 0.000000000000000000e+00, -1.417313381824794345e-03, -9.961936898660096462e-01, 8.715574274781025255e-02, 0.000000000000000000e+00, -4.616653618800063974e-01, -1.455526033307767697e-02, -6.872780981099410047e-01, 1.000000000000000000e+00, 9.999989879230064549e-01, 1.239989541180194017e-04, -1.417313381824794345e-03, 0.000000000000000000e+00, -1.422727297454430594e-03, 8.715565453934620566e-02, -9.961936898660096462e-01, 0.000000000000000000e+00, -1.001620415288317151e-10, 9.961946980917322225e-01, 8.715574274781025255e-02, 0.000000000000000000e+00, 4.616441864040782828e-01, 6.859886167150381908e-01, 4.474605012158778400e-02, 1.000000000000000000e+00, 1.009526993955109364e-01, 6.781839904299443944e+00, 1.800000000000000000e+02, 8.208969049658730199e+00, 7.182106024556156321e-03, 7.182106025851986951e-03
4.700022464911302600e-01, 6.979988245596198126e-01, 4.579553497751639307e-02, 5.340407809351912505e-01, 6.980067652725613359e-01, 4.570477221327302192e-02, 5.017360859087437452e-01, 6.979313559464600525e-01, 4.656670475472681620e-02, 4.971050360426551018e-01, 6.979169581882628259e-01, 4.673127188396408033e-02, 1.082179807755827006e-01, 2.322277048177591174e-01, 6.403859925605401293e-02, 8.517582434458387341e-07, 4.524611208770271277e-05, 4.318408692998415736e-07, 8.436559415927312740e-10, 6.599881835602533421e-08, 3.796830372735695565e-10, 2.987763695445429702e-04, 7.150666643955182825e-16, 9.961946980917473216e-01, 8.715574274763758511e-02, 6.545835201558029837e-02, 6.448009805681968742e-02, 6.000000000000000000e+00, 9.999989879230062328e-01, -1.422727297539203928e-03, 7.150666643955182825e-16, 0.000000000000000000e+00, 1.239988543436561512e-04, 8.715565453931548023e-02, 9.961946980917473216e-01, 0.000000000000000000e+00, -1.417313390639017134e-03, -9.961936898660120887e-01, 8.715574274763758511e-02, 0.000000000000000000e+00, -4.700234152422930745e-01, -1.454463642753874714e-02, -6.993340721660561421e-01, 1.000000000000000000e+00, 9.999989879230062328e-01, 1.239988543436561512e-04, -1.417313390639017134e-03, 0.000000000000000000e+00, -1.422727297539203928e-03, 8.715565453931548023e-02, -9.961936898660120887e-01, 0.000000000000000000e+00, 7.150666643955182825e-16, 9.961946980917473216e-01, 8.715574274763758511e-02, 0.000000000000000000e+00, 4.700022464911302600e-01, 6.979988245596198126e-01, 4.579553497751639307e-02, 1.000000000000000000e+00, 1.009526993955109364e-01, 6.987607611446374989e+00, 1.800000000000000000e+02, 8.208969049659710748e+00, 7.182106021937621591e-03, 7.182106024561507943e-03
# DegenGeom Type, nXsecs
STICK_FACE, 21
# sweeple,sweepte,areaTop,areaBot
8.577555496273781444e+00, -2.162206932003746473e+00, 1.419027942644185587e-02, 1.386303371597103276e-02
2.109545295689433786e+01, -4.338625469529345580e+00, 1.470034607747947204e-02, 1.433179803217203216e-02
3.019308219194638454e+01, -5.392284876079028955e+00, 1.283719151700347949e-02, 1.247753131447395386e-02
3.722024138486949596e+01, -6.088726543334090913e+00, 9.662791623437637020e-03, 9.357431851821756616e-03
4.079574934433966860e+01, -1.850714096718726154e+01, 6.559930027108059128e-03, 6.389216796122969277e-03
4.154581040900311706e+01, -3.365713395119058049e+01, 1.076855711793510764e-02, 1.041426717081561128e-02
4.124517816155115213e+01, -4.603851522228723780e+01, 1.280642463413894129e-02, 1.232370050816689738e-02
3.778752561760195761e+01, -6.327284746065382137e+01, 1.024171670347923981e-02, 9.812670708330955421e-03
2.924712831322128537e+01, -7.705906620731981604e+01, 6.339547939777456440e-03, 5.981541109567916313e-03
2.924713026581834896e+01, -7.603494065152267467e+01, 4.361238450160916276e-03, 4.093274801733909340e-03
2.924713314935204167e+01, -5.249795926092997433e+01, 2.046307153264976912e-03, 2.012846863960985645e-03
3.288622957289186388e+01, 2.758677036923559101e+01, 2.500883129494894594e-03, 2.451360655166419031e-03
3.472301271044987914e+01, 2.758678906307338607e+01, 4.985479642627879855e-03, 4.884118426079033827e-03
3.497714848895574136e+01, 2.758679695890797490e+01, 7.881640012479197016e-03, 7.720787240286644537e-03
3.502596240384278303e+01, 2.758679989451209735e+01, 8.808363539963743466e-03, 8.628470057796829018e-03
3.511620439452403986e+01, 2.758680616670301333e+01, 6.696807560441911562e-03, 6.559858491209144549e-03
3.473249695052174957e+01, 2.748790037965232003e+01, 6.424353930228425373e-03, 6.293790640189657858e-03
3.473249695052219721e+01, 2.748790037965235911e+01, 6.928204899278115822e-03, 6.787401756185615191e-03
3.473249695052280828e+01, 2.748790037965311939e+01, 4.520548158296222585e-03, 4.428676252303604538e-03
3.473249695052011532e+01, 2.748790037965207134e+01, 2.077851948138410582e-03, 2.035623392622618304e-03
3.473249695052073349e+01, 2.748790037965183686e+01, 8.087555930773749485e-04, 7.923191089983568774e-04
# DegenGeom Type
POINT
# vol,volWet,area,areaWet,Ishellxx,Ishellyy,Ishellzz,Ishellxy,Ishellxz,Ishellyz,Isolidxx,Isolidyy,Isolidzz,Isolidxy,Isolidxz,Isolidyz,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz
-8.992013484630963921e-03, -nan(ind), 6.181960096805592109e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,1,OBFCTCJUKN,0,1,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,22,17
# x,y,z,u,w
5.621302629223805525e-01, 4.618527782440650996e-18, -1.192729372538482930e-03, 1.000000000000000000e+00, 0.000000000000000000e+00
5.126191896258889269e-01, -7.723860274294355865e-18, -1.015467770095223460e-02, 1.000000000000000000e+00, 1.688536248767197878e-01
4.381960856245883384e-01, 2.044153595248939247e-17, -1.681299465958374997e-02, 1.000000000000000000e+00, 4.296739212167498545e-01
3.371549959536624952e-01, 3.012790087046100981e-19, -2.052586698641116481e-02, 1.000000000000000000e+00, 7.825343274461838972e-01
2.258810337739544927e-01, 5.774720201484795785e-18, -2.191450098482083941e-02, 1.000000000000000000e+00, 1.170886583752794641e+00
1.280800128649299818e-01, 1.121276835392403785e-17, -2.176809523656858189e-02, 1.000000000000000000e+00, 1.512188741763303979e+00
5.773805643339070121e-02, -1.724909487882580297e-17, -2.061504320221071995e-02, 1.000000000000000000e+00, 1.757701869842767550e+00
